Wall time,Step,Reward
1715352843,344064,-83.70224762
1715352875,344192,-84.40805054
1715352906,344320,-84.96804047
1715352938,344448,-85.00779724
1715352969,344576,-84.84335327
1715353001,344704,-84.57556152
1715353033,344832,-85.0575943
1715353064,344960,-85.57197571
1715353096,345088,-85.65716553
1715353127,345216,-85.93862915
1715353159,345344,-86.59874725
1715353191,345472,-85.80291748
1715353222,345600,-86.38211823
1715353254,345728,-86.69676208
1715353286,345856,-87.16947174
1715353317,345984,-86.64450836
1715353349,346112,-86.22663116
1715353380,346240,-86.40692139
1715353412,346368,-87.16409302
1715353444,346496,-87.22859192
1715353475,346624,-87.78701019
1715353507,346752,-88.38198853
1715353538,346880,-88.0929184
1715353570,347008,-87.90155792
1715353602,347136,-87.74961853
1715353633,347264,-88.51231384
1715353665,347392,-88.8862915
1715353696,347520,-89.38214874
1715353728,347648,-89.14628601
1715353760,347776,-89.49301147
1715353791,347904,-89.07863617
1715353823,348032,-88.23082733
1715353854,348160,-87.67545319
1715353886,348288,-87.87965393
1715353918,348416,-87.90611267
1715353949,348544,-87.04916382
1715353981,348672,-86.97745514
1715354012,348800,-87.00257874
1715354044,348928,-86.23763275
1715354076,349056,-85.89248657
1715354107,349184,-86.03437805
1715354139,349312,-85.88006592
1715354171,349440,-85.75180817
1715354202,349568,-85.06684875
1715354234,349696,-85.57776642
1715354265,349824,-85.50502777
1715354297,349952,-85.35955811
1715354329,350080,-85.12110901
1715354360,350208,-85.29226685
1715354392,350336,-85.12340546
1715354423,350464,-84.53327942
1715354455,350592,-84.01714325
1715354487,350720,-83.33396912
1715354518,350848,-83.46034241
1715354550,350976,-83.6306839
1715354581,351104,-83.97064209
1715354613,351232,-83.84563446
1715354645,351360,-83.45698547
1715354676,351488,-83.75878143
1715354708,351616,-83.36492157
1715354739,351744,-83.46655273
1715354771,351872,-83.81302643
1715354803,352000,-83.62828064
1715354834,352128,-83.7802887
1715354866,352256,-83.71607208
1715354897,352384,-83.94051361
1715354929,352512,-84.44297028
1715354961,352640,-84.33783722
1715354992,352768,-83.90372467
1715355024,352896,-83.86960602
1715355056,353024,-83.51113129
1715355087,353152,-83.38228607
1715355119,353280,-83.39874268
1715355150,353408,-83.50508881
1715355182,353536,-83.37604523
1715355214,353664,-83.09745789
1715355245,353792,-82.50654602
1715355277,353920,-82.05015564
1715355308,354048,-82.18078613
1715355340,354176,-82.08301544
1715355372,354304,-82.27566528
1715355403,354432,-83.32375336
1715355435,354560,-83.22103119
1715355466,354688,-83.00816345
1715355498,354816,-83.28466034
1715355530,354944,-83.98394012
1715355561,355072,-83.69668579
1715355593,355200,-83.55779266
1715355624,355328,-83.76303101
1715355656,355456,-84.15510559
1715355688,355584,-83.03907013
1715355719,355712,-83.27902985
1715355751,355840,-83.46631622
1715355782,355968,-83.63140869
1715355814,356096,-82.93824005
1715355846,356224,-83.10379791
1715355877,356352,-82.62837219
1715355909,356480,-82.49113464
1715355941,356608,-82.66261292
1715355972,356736,-83.18652344
1715356004,356864,-83.18273926
1715356035,356992,-83.11630249
1715356067,357120,-82.09462738
1715356099,357248,-81.75762177
1715356130,357376,-81.86417389
1715356162,357504,-81.40538788
1715356193,357632,-80.92325592
1715356225,357760,-80.73561096
1715356257,357888,-80.55830383
1715356288,358016,-80.14398193
1715356320,358144,-79.90645599
1715356351,358272,-79.49711609
1715356383,358400,-78.99593353
1715356415,358528,-78.51316071
1715356446,358656,-77.43985748
1715356478,358784,-77.44439697
1715356509,358912,-77.18401337
1715356541,359040,-77.59946442
1715356573,359168,-77.63603973
1715356604,359296,-77.80632019
1715356636,359424,-78.06027222
1715356667,359552,-77.77378082
1715356699,359680,-77.58636475
1715356731,359808,-78.00783539
1715356762,359936,-78.43520355
1715356794,360064,-78.01274109
1715356826,360192,-78.46336365
1715356857,360320,-78.61009216
1715356889,360448,-78.82866669
1715356920,360576,-78.67673492
1715356952,360704,-78.47558594
1715356984,360832,-78.15696716
1715357015,360960,-78.10011292
1715357047,361088,-77.90872192
1715357078,361216,-77.60941315
1715357110,361344,-77.28208923
1715357142,361472,-77.31863403
1715357173,361600,-77.09796143
1715357205,361728,-76.98550415
1715357239,361856,-78.44023895
1715357271,361984,-78.30936432
1715357303,362112,-77.98157501
1715357334,362240,-78.22615814
1715357366,362368,-79.06534576
1715357397,362496,-78.96082306
1715357429,362624,-79.09591675
1715357461,362752,-79.34809875
1715357492,362880,-79.11739349
1715357524,363008,-79.07254791
1715357555,363136,-79.51161194
1715357587,363264,-79.47583771
1715357619,363392,-80.52137756
1715357650,363520,-80.71233368
1715357682,363648,-80.34317017
1715357714,363776,-80.15161133
1715357745,363904,-81.1200943
1715357777,364032,-81.43917084
1715357808,364160,-81.23780823
1715357840,364288,-81.50028229
1715357872,364416,-81.55121613
1715357903,364544,-81.65448761
1715357935,364672,-81.47583008
1715357966,364800,-82.09055328
1715357998,364928,-83.32305145
1715358030,365056,-82.88231659
1715358061,365184,-83.21008301
1715358093,365312,-83.4201889
1715358124,365440,-83.38848877
1715358156,365568,-83.72081757
1715358188,365696,-83.37478638
1715358219,365824,-83.26363373
1715358251,365952,-83.91157532
1715358282,366080,-83.80410767
1715358314,366208,-83.8210144
1715358346,366336,-83.85521698
1715358377,366464,-84.27490997
1715358409,366592,-84.58609772
1715358440,366720,-84.17974854
1715358472,366848,-83.68543243
1715358507,366976,-83.06401825
1715358538,367104,-83.46144104
1715358570,367232,-84.24967957
1715358602,367360,-84.5553894
1715358633,367488,-84.79812622
1715358665,367616,-84.77778625
1715358696,367744,-84.92716217
1715358728,367872,-85.01273346
1715358760,368000,-84.98206329
1715358791,368128,-84.50534058
1715358823,368256,-84.41209412
1715358854,368384,-84.19854736
1715358886,368512,-84.44901276
1715358918,368640,-84.18785095
1715358949,368768,-84.20066071
1715358981,368896,-84.22637177
1715359012,369024,-84.51986694
1715359044,369152,-85.13964844
1715359076,369280,-84.69953156
1715359107,369408,-85.21111298
1715359139,369536,-84.90271759
1715359170,369664,-84.7795639
1715359202,369792,-84.78064728
1715359234,369920,-84.63777924
1715359265,370048,-84.81448364
1715359297,370176,-85.09811401
1715359328,370304,-85.09036255
1715359360,370432,-84.96434021
1715359392,370560,-84.59838104
1715359423,370688,-84.70146179
1715359455,370816,-85.11024475
1715359486,370944,-85.65296936
